150,130,142,66
150,130,89,1224
150,140,2,77
150,140,142,72
150,140,89,163
150,150,2,62
150,150,142,64
150,150,89,81
150,160,2,45
150,160,142,121
150,160,89,160
150,170,2,46
150,170,142,112
150,170,89,41
150,180,2,92
150,180,142,45
150,180,89,70
150,190,2,145
150,190,142,42
150,190,89,40
150,200,2,91
150,200,142,90
150,200,89,111
150,210,2,37
150,210,142,88
150,210,89,53
150,220,2,24
150,220,142,33
150,220,89,30
150,230,2,23
150,230,142,23
150,230,89,68
150,240,2,33
150,240,142,40
150,240,89,25
150,250,2,37
150,250,142,35
150,250,89,106
200,1,2,1659
200,1,142,820
200,1,89,684
200,10,2,314
200,10,142,1180
200,10,89,385
200,20,2,4181
200,20,142,1099
200,20,89,274
200,30,2,1084
200,30,142,200
200,30,89,204
200,40,2,207
200,40,142,137
200,40,89,142
200,50,2,3835
200,50,142,1110
200,50,89,266
200,60,2,104
200,60,142,162
200,60,89,976
200,70,2,87
200,70,142,270
200,70,89,99
200,80,2,154
200,80,142,215
200,80,89,123
200,90,2,78
200,90,142,133
200,90,89,3232
200,100,2,136
200,100,142,803
200,100,89,124
200,110,2,44
200,110,142,121
200,110,89,86
200,120,2,60
200,120,142,181
200,120,89,135
200,130,2,187
200,130,142,58
200,130,89,82
200,140,2,111
200,140,142,62
200,140,89,251
200,150,2,72
200,150,142,194
200,150,89,81
200,160,2,71
200,160,142,139
200,160,89,117
200,170,2,60
200,170,142,135
200,170,89,96
200,180,2,1074
200,180,142,69
200,180,89,62
200,190,2,58
200,190,142,320
200,190,89,41
200,200,2,63
200,200,142,135
200,200,89,49
200,210,2,33
200,210,142,70
200,210,89,107
200,220,2,39
200,220,142,50
200,220,89,96
200,230,2,26
200,230,142,103
200,230,89,47
200,240,2,25
200,240,142,30
200,240,89,43
200,250,2,25
200,250,142,32
200,250,89,50
250,1,2,663
250,1,142,674
250,1,89,1581
250,10,2,446
250,10,142,934
250,10,89,357
250,20,2,268
250,20,142,1053
250,20,89,1792
250,30,2,145
250,30,142,1163
250,30,89,218
250,40,2,191
250,40,142,2700
250,40,89,2873
250,50,2,138
250,50,142,1079
250,50,89,159
250,60,2,333
250,60,142,208
250,60,89,155
250,70,2,137
250,70,142,1087
250,70,89,256
250,80,2,183
250,80,142,229
250,80,89,1351
250,90,2,88
250,90,142,289
250,90,89,92
250,100,2,114
250,100,142,78
250,100,89,202
250,110,2,224
250,110,142,72
250,110,89,267
250,120,2,999
250,120,142,118
250,120,89,1102
250,130,2,101
250,130,142,191
250,130,89,60
250,140,2,61
250,140,142,66
250,140,89,81
250,150,2,74
250,150,142,93
250,150,89,66
250,160,2,136
250,160,142,77
250,160,89,2643
250,170,2,71
250,170,142,88
250,170,89,59
250,180,2,208
250,180,142,108
250,180,89,143
250,190,2,53
250,190,142,91
250,190,89,91
250,200,2,66
250,200,142,56
250,200,89,117
250,210,2,31
250,210,142,39
250,210,89,61
250,220,2,45
250,220,142,1032
250,220,89,129
250,230,2,71
250,230,142,53
250,230,89,113
250,240,2,50
250,240,142,45
250,240,89,115
250,250,2,1983
250,250,142,43
250,250,89,60
300,1,2,1903
300,1,142,722
300,1,89,1448
300,10,2,275
300,10,142,1075
300,10,89,314
300,20,2,279
300,20,142,262
300,20,89,235
300,30,2,398
300,30,142,192
300,30,89,220
300,40,2,188
300,40,142,215
300,40,89,204
300,50,2,216
300,50,142,248
300,50,89,228
300,60,2,209
300,60,142,163
300,60,89,217
300,70,2,874
300,70,142,207
300,70,89,192
300,80,2,166
300,80,142,198
300,80,89,106
300,90,2,96
300,90,142,147
300,90,89,141
300,100,2,149
300,100,142,154
300,100,89,148
300,110,2,185
300,110,142,279
300,110,89,71
300,120,2,101
300,120,142,1163
300,120,89,146
300,130,2,1815
300,130,142,125
300,130,89,92
300,140,2,107
300,140,142,261
300,140,89,81
300,150,2,62
300,150,142,73
300,150,89,186
300,160,2,111
300,160,142,134
300,160,89,139
300,170,2,88
300,170,142,137
300,170,89,67
300,180,2,58
300,180,142,132
300,180,89,935
300,190,2,164
300,190,142,265
300,190,89,70
300,200,2,139
300,200,142,65
300,200,89,122
300,210,2,90
300,210,142,45
300,210,89,71
300,220,2,114
300,220,142,920
300,220,89,81
300,230,2,53
300,230,142,40
300,230,89,53
300,240,2,38
300,240,142,80
300,240,89,44
300,250,2,45
300,250,142,53
300,250,89,58
350,1,2,1578
350,1,142,1480
350,1,89,1512
350,10,2,409
350,10,142,529
350,10,89,2194
350,20,2,271
350,20,142,253
350,20,89,1966
350,30,2,239
350,30,142,227
350,30,89,852
350,40,2,1613
350,40,142,211
350,40,89,231
350,50,2,239
350,50,142,230
350,50,89,367
350,60,2,294
350,60,142,124
350,60,89,257
350,70,2,187
350,70,142,151
350,70,89,138
350,80,2,227
350,80,142,231
350,80,89,159
350,90,2,2575
350,90,142,3995
350,90,89,194
350,100,2,1085
350,100,142,184
350,100,89,152
350,110,2,105
350,110,142,144
350,110,89,396
350,120,2,233
350,120,142,201
350,120,89,1031
350,130,2,91
350,130,142,79
350,130,89,73
350,140,2,1065
350,140,142,146
350,140,89,170
350,150,2,151
350,150,142,95
350,150,89,169
350,160,2,88
350,160,142,64
350,160,89,102
350,170,2,94
350,170,142,118
350,170,89,152
350,180,2,63
350,180,142,1038
350,180,89,61
350,190,2,76
350,190,142,53
350,190,89,1093
350,200,2,84
350,200,142,54
350,200,89,216
350,210,2,74
350,210,142,156
350,210,89,1135
350,220,2,190
350,220,142,164
350,220,89,1182
350,230,2,64
350,230,142,46
350,230,89,96
350,240,2,52
350,240,142,75
350,240,89,114
350,250,2,78
350,250,142,145
350,250,89,47
400,1,2,1023
400,1,142,836
400,1,89,2436
400,10,2,1147
400,10,142,1357
400,10,89,782
400,20,2,309
400,20,142,251
400,20,89,202
400,30,2,229
400,30,142,222
400,30,89,234
400,40,2,205
400,40,142,1251
400,40,89,932
400,50,2,169
400,50,142,207
400,50,89,143
400,60,2,212
400,60,142,148
400,60,89,158
400,70,2,189
400,70,142,1020
400,70,89,145
400,80,2,169
400,80,142,315
400,80,89,136
400,90,2,110
400,90,142,1102
400,90,89,185
400,100,2,3002
400,100,142,172
400,100,89,126
400,110,2,162
400,110,142,1629
400,110,89,176
400,120,2,94
400,120,142,1059
400,120,89,183
400,130,2,148
400,130,142,178
400,130,89,153
400,140,2,149
400,140,142,146
400,140,89,82
400,150,2,137
400,150,142,1106
400,150,89,1166
400,160,2,121
400,160,142,142
400,160,89,131
400,170,2,218
400,170,142,83
400,170,89,156
400,180,2,119
400,180,142,88
400,180,89,87
400,190,2,82
400,190,142,117
400,190,89,83
400,200,2,124
400,200,142,75
400,200,89,140
400,210,2,195
400,210,142,122
400,210,89,137
400,220,2,47
400,220,142,58
400,220,89,119
400,230,2,54
400,230,142,132
400,230,89,144
400,240,2,58
400,240,142,54
400,240,89,77
400,250,2,52
400,250,142,65
400,250,89,107
450,1,2,1251
450,1,142,716
450,1,89,781
450,10,2,799
450,10,142,406
450,10,89,311
450,20,2,335
450,20,142,1102
450,20,89,308
450,30,2,244
450,30,142,193
450,30,89,238
450,40,2,271
450,40,142,456
450,40,89,273
450,50,2,382
450,50,142,181
450,50,89,2741
450,60,2,199
450,60,142,186
450,60,89,211
450,70,2,1614
450,70,142,183
450,70,89,1027
450,80,2,136
450,80,142,103
450,80,89,185
450,90,2,143
450,90,142,1313
450,90,89,243
450,100,2,213
450,100,142,144
450,100,89,125
450,110,2,256
450,110,142,130
450,110,89,98
450,120,2,93
450,120,142,218
450,120,89,167
450,130,2,195
450,130,142,95
450,130,89,184
450,140,2,165
450,140,142,219
450,140,89,2769
450,150,2,62
450,150,142,132
450,150,89,118
450,160,2,133
450,160,142,193
450,160,89,156
450,170,2,75
450,170,142,242
450,170,89,1843
450,180,2,169
450,180,142,75
450,180,89,137
450,190,2,933
450,190,142,177
450,190,89,96
450,200,2,225
450,200,142,84
450,200,89,63
450,210,2,75
450,210,142,59
450,210,89,144
450,220,2,143
450,220,142,60
450,220,89,143
450,230,2,57
450,230,142,75
450,230,89,76
450,240,2,69
450,240,142,131
450,240,89,133
450,250,2,162
450,250,142,58
450,250,89,173
500,1,2,822
500,1,142,1589
500,1,89,626
500,10,2,429
500,10,142,1013
500,10,89,278
500,20,2,253
500,20,142,2529
500,20,89,1097
500,30,2,2576
500,30,142,161
500,30,89,198
500,40,2,124
500,40,142,184
500,40,89,193
500,50,2,247
500,50,142,891
500,50,89,183
500,60,2,180
500,60,142,2555
500,60,89,154
500,70,2,211
500,70,142,211
500,70,89,104
500,80,2,242
500,80,142,1150
500,80,89,151
500,90,2,148
500,90,142,150
500,90,89,908
500,100,2,252
500,100,142,122
500,100,89,148
500,110,2,110
500,110,142,158
500,110,89,160
500,120,2,226
500,120,142,147
500,120,89,87
500,130,2,233
500,130,142,219
500,130,89,88
500,140,2,167
500,140,142,99
500,140,89,121
500,150,2,186
500,150,142,1083
500,150,89,105
500,160,2,130
500,160,142,142
500,160,89,117
500,170,2,164
500,170,142,80
500,170,89,106
500,180,2,161
500,180,142,70
500,180,89,115
500,190,2,78
500,190,142,74
500,190,89,102
500,200,2,57
500,200,142,131
500,200,89,129
500,210,2,78
500,210,142,130
500,210,89,92
500,220,2,78
500,220,142,152
500,220,89,139
500,230,2,213
500,230,142,106
500,230,89,78
500,240,2,130
500,240,142,47
500,240,89,67
500,250,2,85
500,250,142,161
500,250,89,177
550,1,2,2688
550,1,142,1580
550,1,89,861
550,10,2,317
550,10,142,500
550,10,89,3565
550,20,2,1062
550,20,142,1870
550,20,89,208
550,30,2,205
550,30,142,1240
550,30,89,1394
550,40,2,1823
550,40,142,204
550,40,89,1801
550,50,2,294
550,50,142,1008
550,50,89,2340
550,60,2,159
550,60,142,214
550,60,89,2094
550,70,2,126
550,70,142,145
550,70,89,1120
550,80,2,153
550,80,142,248
550,80,89,186
550,90,2,147
550,90,142,158
550,90,89,1094
550,100,2,364
550,100,142,83
550,100,89,136
550,110,2,171
550,110,142,135
550,110,89,145
550,120,2,834
550,120,142,149
550,120,89,159
550,130,2,130
550,130,142,81
550,130,89,162
550,140,2,89
550,140,142,96
550,140,89,188
550,150,2,1113
550,150,142,74
550,150,89,95
550,160,2,95
550,160,142,1609
550,160,89,124
550,170,2,169
550,170,142,113
550,170,89,133
550,180,2,94
550,180,142,120
550,180,89,88
550,190,2,71
550,190,142,216
550,190,89,80
550,200,2,206
550,200,142,92
550,200,89,1010
550,210,2,2806
550,210,142,120
550,210,89,114
550,220,2,101
550,220,142,78
550,220,89,98
550,230,2,182
550,230,142,79
550,230,89,106
550,240,2,132
550,240,142,105
550,240,89,63
550,250,2,97
550,250,142,83
550,250,89,96
600,1,2,1459
600,1,142,811
600,1,89,829
600,10,2,262
600,10,142,1033
600,10,89,573
600,20,2,1006
600,20,142,265
600,20,89,462
600,30,2,271
600,30,142,355
600,30,89,3235
600,40,2,175
600,40,142,261
600,40,89,216
600,50,2,203
600,50,142,316
600,50,89,226
600,60,2,258
600,60,142,346
600,60,89,103
600,70,2,133
600,70,142,275
600,70,89,174
600,80,2,198
600,80,142,132
600,80,89,181
600,90,2,242
600,90,142,122
600,90,89,1453
600,100,2,173
600,100,142,268
600,100,89,248
600,110,2,116
600,110,142,169
600,110,89,120
600,120,2,104
600,120,142,109
600,120,89,111
600,130,2,110
600,130,142,1739
600,130,89,172
600,140,2,108
600,140,142,1111
600,140,89,128
600,150,2,102
600,150,142,144
600,150,89,1149
600,160,2,89
600,160,142,80
600,160,89,139
600,170,2,93
600,170,142,83
600,170,89,117
600,180,2,142
600,180,142,153
600,180,89,107
600,190,2,150
600,190,142,76
600,190,89,1141
600,200,2,139
600,200,142,2810
600,200,89,78
600,210,2,83
600,210,142,119
600,210,89,184
600,220,2,56
600,220,142,170
600,220,89,163
600,230,2,130
600,230,142,1324
600,230,89,104
600,240,2,144
600,240,142,82
600,240,89,173
600,250,2,105
600,250,142,209
600,250,89,75
650,1,2,748
650,1,142,847
650,1,89,552
650,10,2,323
650,10,142,317
650,10,89,2355
650,20,2,1786
650,20,142,963
650,20,89,1009
650,30,2,2663
650,30,142,266
650,30,89,262
650,40,2,1839
650,40,142,148
650,40,89,219
650,50,2,777
650,50,142,1634
650,50,89,191
650,60,2,127
650,60,142,867
650,60,89,197
650,70,2,264
650,70,142,183
650,70,89,177
650,80,2,223
650,80,142,116
650,80,89,186
650,90,2,1361
650,90,142,129
650,90,89,140
650,100,2,151
650,100,142,114
650,100,89,157
650,110,2,143
650,110,142,155
650,110,89,158
650,120,2,227
650,120,142,1248
650,120,89,154
650,130,2,108
650,130,142,2640
650,130,89,161
650,140,2,125
650,140,142,1638
650,140,89,138
650,150,2,116
650,150,142,89
650,150,89,178
650,160,2,109
650,160,142,89
650,160,89,181
650,170,2,122
650,170,142,103
650,170,89,1153
650,180,2,170
650,180,142,120
650,180,89,84
650,190,2,93
650,190,142,205
650,190,89,168
650,200,2,181
650,200,142,89
650,200,89,95
650,210,2,186
650,210,142,70
650,210,89,105
650,220,2,167
650,220,142,265
650,220,89,166
650,230,2,79
650,230,142,180
650,230,89,1060
650,240,2,94
650,240,142,209
650,240,89,92
650,250,2,80
650,250,142,76
650,250,89,98
700,1,2,1687
700,1,142,724
700,1,89,662
700,10,2,1304
700,10,142,1717
700,10,89,1190
700,20,2,336
700,20,142,198
700,20,89,288
700,30,2,169
700,30,142,872
700,30,89,310
700,40,2,1102
700,40,142,951
700,40,89,187
700,50,2,1855
700,50,142,217
700,50,89,1216
700,60,2,153
700,60,142,275
700,60,89,199
700,70,2,1956
700,70,142,284
700,70,89,149
700,80,2,139
700,80,142,207
700,80,89,267
700,90,2,131
700,90,142,174
700,90,89,295
700,100,2,105
700,100,142,200
700,100,89,1010
700,110,2,144
700,110,142,128
700,110,89,180
700,120,2,1043
700,120,142,127
700,120,89,172
700,130,2,173
700,130,142,208
700,130,89,135
700,140,2,88
700,140,142,99
700,140,89,142
700,150,2,105
700,150,142,99
700,150,89,183
700,160,2,89
700,160,142,97
700,160,89,132
700,170,2,99
700,170,142,148
700,170,89,105
700,180,2,205
700,180,142,93
700,180,89,159
700,190,2,116
700,190,142,77
700,190,89,162
700,200,2,163
700,200,142,69
700,200,89,2074
700,210,2,109
700,210,142,117
700,210,89,79
700,220,2,109
700,220,142,87
700,220,89,154
700,230,2,90
700,230,142,4130
700,230,89,319
700,240,2,75
700,240,142,88
700,240,89,101
700,250,2,171
700,250,142,64
700,250,89,104
750,1,2,802
750,1,142,683
750,1,89,757
750,10,2,347
750,10,142,348
750,10,89,1054
750,20,2,267
750,20,142,2900
750,20,89,2647
750,30,2,3530
750,30,142,1073
750,30,89,974
750,40,2,241
750,40,142,993
750,40,89,196
750,50,2,249
750,50,142,263
750,50,89,1227
750,60,2,163
750,60,142,192
750,60,89,187
750,70,2,156
750,70,142,1157
750,70,89,1056
750,80,2,2475
750,80,142,132
750,80,89,152
750,90,2,204
750,90,142,4221
750,90,89,146
750,100,2,227
750,100,142,159
750,100,89,114
750,110,2,176
750,110,142,165
750,110,89,104
750,120,2,197
750,120,142,175
750,120,89,2222
750,130,2,125
750,130,142,117
750,130,89,101
750,140,2,148
750,140,142,163
750,140,89,175
750,150,2,112
750,150,142,137
750,150,89,180
750,160,2,1101
750,160,142,101
750,160,89,180
750,170,2,172
750,170,142,106
750,170,89,131
750,180,2,140
750,180,142,87
750,180,89,98
750,190,2,110
750,190,142,152
750,190,89,147
750,200,2,100
750,200,142,164
750,200,89,1044
750,210,2,989
750,210,142,139
750,210,89,162
750,220,2,82
750,220,142,138
750,220,89,128
750,230,2,145
750,230,142,92
750,230,89,185
750,240,2,97
750,240,142,204
750,240,89,80
750,250,2,79
750,250,142,99
750,250,89,92
800,1,2,804
800,1,142,1267
800,1,89,2754
800,10,2,847
800,10,142,1283
800,10,89,1677
800,20,2,2705
800,20,142,258
800,20,89,1746
800,30,2,170
800,30,142,983
800,30,89,171
800,40,2,1437
800,40,142,2639
800,40,89,299
800,50,2,3681
800,50,142,179
800,50,89,239
800,60,2,167
800,60,142,1136
800,60,89,165
800,70,2,1048
800,70,142,186
800,70,89,266
800,80,2,257
800,80,142,168
800,80,89,152
800,90,2,198
800,90,142,139
800,90,89,221
800,100,2,140
800,100,142,2348
800,100,89,83
800,110,2,1005
800,110,142,94
800,110,89,175
800,120,2,2034
800,120,142,1233
800,120,89,123
800,130,2,113
800,130,142,116
800,130,89,181
800,140,2,145
800,140,142,119
800,140,89,85
800,150,2,157
800,150,142,133
800,150,89,146
800,160,2,151
800,160,142,139
800,160,89,112
800,170,2,197
800,170,142,150
800,170,89,110
800,180,2,143
800,180,142,94
800,180,89,131
800,190,2,1268
800,190,142,230
800,190,89,98
800,200,2,154
800,200,142,117
800,200,89,150
800,210,2,132
800,210,142,94
800,210,89,136
800,220,2,155
800,220,142,140
800,220,89,107
800,230,2,159
800,230,142,137
800,230,89,107
800,240,2,227
800,240,142,85
800,240,89,120
800,250,2,146
800,250,142,167
800,250,89,75
850,1,2,2033
850,1,142,649
850,1,89,899
850,10,2,298
850,10,142,500
850,10,89,439
850,20,2,231
850,20,142,255
850,20,89,718
850,30,2,1177
850,30,142,1441
850,30,89,253
850,40,2,221
850,40,142,354
850,40,89,236
850,50,2,170
850,50,142,216
850,50,89,221
850,60,2,231
850,60,142,183
850,60,89,268
850,70,2,249
850,70,142,168
850,70,89,209
850,80,2,1004
850,80,142,183
850,80,89,118
850,90,2,933
850,90,142,1056
850,90,89,87
850,100,2,81
850,100,142,906
850,100,89,200
850,110,2,90
850,110,142,1953
850,110,89,157
850,120,2,209
850,120,142,1779
850,120,89,142
850,130,2,96
850,130,142,114
850,130,89,216
850,140,2,1168
850,140,142,109
850,140,89,153
850,150,2,147
850,150,142,96
850,150,89,176
850,160,2,170
850,160,142,98
850,160,89,147
850,170,2,123
850,170,142,111
850,170,89,99
850,180,2,85
850,180,142,157
850,180,89,163
850,190,2,147
850,190,142,1015
850,190,89,122
850,200,2,218
850,200,142,78
850,200,89,108
850,210,2,131
850,210,142,87
850,210,89,92
850,220,2,91
850,220,142,1025
850,220,89,105
850,230,2,177
850,230,142,185
850,230,89,226
850,240,2,71
850,240,142,212
850,240,89,207
850,250,2,64
850,250,142,75
850,250,89,113
900,1,2,1599
900,1,142,597
900,1,89,838
900,10,2,1834
900,10,142,345
900,10,89,1156
900,20,2,1079
900,20,142,1836
900,20,89,231
900,30,2,3583
900,30,142,1011
900,30,89,203
900,40,2,288
900,40,142,209
900,40,89,270
900,50,2,300
900,50,142,132
900,50,89,278
900,60,2,1953
900,60,142,132
900,60,89,270
900,70,2,296
900,70,142,152
900,70,89,284
900,80,2,170
900,80,142,229
900,80,89,193
900,90,2,127
900,90,142,188
900,90,89,138
900,100,2,200
900,100,142,997
900,100,89,184
900,110,2,159
900,110,142,123
900,110,89,172
900,120,2,147
900,120,142,196
900,120,89,220
900,130,2,182
900,130,142,97
900,130,89,200
900,140,2,171
900,140,142,138
900,140,89,174
900,150,2,169
900,150,142,116
900,150,89,234
900,160,2,113
900,160,142,104
900,160,89,983
900,170,2,139
900,170,142,200
900,170,89,126
900,180,2,161
900,180,142,1094
900,180,89,111
900,190,2,108
900,190,142,83
900,190,89,123
900,200,2,106
900,200,142,172
900,200,89,165
900,210,2,98
900,210,142,66
900,210,89,106
900,220,2,120
900,220,142,150
900,220,89,155
900,230,2,98
900,230,142,104
900,230,89,162
900,240,2,144
900,240,142,262
900,240,89,157
900,250,2,77
900,250,142,1214
900,250,89,94
950,1,2,5689
950,1,142,717
950,1,89,674
950,10,2,1639
950,10,142,1347
950,10,89,2248
950,20,2,260
950,20,142,211
950,20,89,281
950,30,2,298
950,30,142,281
950,30,89,165
950,40,2,1150
950,40,142,302
950,40,89,454
950,50,2,238
950,50,142,131
950,50,89,249
950,60,2,139
950,60,142,283
950,60,89,3463
950,70,2,189
950,70,142,969
950,70,89,226
950,80,2,100
950,80,142,220
950,80,89,114
950,90,2,4234
950,90,142,115
950,90,89,178
950,100,2,135
950,100,142,192
950,100,89,193
950,110,2,268
950,110,142,188
950,110,89,1074
950,120,2,114
950,120,142,103
950,120,89,109
950,130,2,103
950,130,142,117
950,130,89,194
950,140,2,147
950,140,142,121
950,140,89,188
950,150,2,1341
950,150,142,168
950,150,89,108
950,160,2,132
950,160,142,343
950,160,89,151
950,170,2,121
950,170,142,217
950,170,89,125
950,180,2,145
950,180,142,144
950,180,89,1896
950,190,2,213
950,190,142,1086
950,190,89,151
950,200,2,115
950,200,142,186
950,200,89,143
950,210,2,99
950,210,142,59
950,210,89,103
950,220,2,69
950,220,142,201
950,220,89,166
950,230,2,69
950,230,142,71
950,230,89,83
950,240,2,91
950,240,142,1062
950,240,89,82
950,250,2,103
950,250,142,91
950,250,89,245
1000,1,2,1470
1000,1,142,1193
1000,1,89,783
1000,10,2,738
1000,10,142,666
1000,10,89,1445
1000,20,2,319
1000,20,142,991
1000,20,89,1366
1000,30,2,176
1000,30,142,2099
1000,30,89,1018
1000,40,2,296
1000,40,142,213
1000,40,89,213
1000,50,2,209
1000,50,142,370
1000,50,89,326
1000,60,2,142
1000,60,142,200
1000,60,89,200
1000,70,2,282
1000,70,142,258
1000,70,89,175
1000,80,2,1040
1000,80,142,1094
1000,80,89,168
1000,90,2,133
1000,90,142,266
1000,90,89,303
1000,100,2,187
1000,100,142,170
1000,100,89,203
1000,110,2,147
1000,110,142,179
1000,110,89,160
1000,120,2,200
1000,120,142,270
1000,120,89,102
1000,130,2,195
1000,130,142,228
1000,130,89,86
1000,140,2,76
1000,140,142,253
1000,140,89,182
1000,150,2,1302
1000,150,142,145
1000,150,89,124
1000,160,2,140
1000,160,142,167
1000,160,89,116
1000,170,2,2986
1000,170,142,116
1000,170,89,99
1000,180,2,97
1000,180,142,218
1000,180,89,196
1000,190,2,64
1000,190,142,119
1000,190,89,165
1000,200,2,82
1000,200,142,148
1000,200,89,177
1000,210,2,78
1000,210,142,100
1000,210,89,1122
1000,220,2,1061
1000,220,142,1113
1000,220,89,182
1000,230,2,149
1000,230,142,149
1000,230,89,156
1000,240,2,146
1000,240,142,273
1000,240,89,83
1000,250,2,173
1000,250,142,84
1000,250,89,134
1050,1,2,5132
1050,1,142,686
1050,1,89,769
1050,10,2,960
1050,10,142,1676
1050,10,89,261
1050,20,2,1448
1050,20,142,228
1050,20,89,173
1050,30,2,169
1050,30,142,935
1050,30,89,1727
1050,40,2,159
1050,40,142,185
1050,40,89,192
1050,50,2,168
1050,50,142,2940
1050,50,89,184
1050,60,2,168
1050,60,142,282
1050,60,89,216
1050,70,2,251
1050,70,142,206
1050,70,89,1985
1050,80,2,119
1050,80,142,299
1050,80,89,190
1050,90,2,163
1050,90,142,163
1050,90,89,213
1050,100,2,163
1050,100,142,187
1050,100,89,2924
1050,110,2,970
1050,110,142,224
1050,110,89,1096
1050,120,2,81
1050,120,142,1652
1050,120,89,264
1050,130,2,2050
1050,130,142,216
1050,130,89,90
1050,140,2,96
1050,140,142,234
1050,140,89,121
1050,150,2,197
1050,150,142,124
1050,150,89,2043
1050,160,2,84
1050,160,142,127
1050,160,89,252
1050,170,2,85
1050,170,142,141
1050,170,89,84
1050,180,2,167
1050,180,142,126
1050,180,89,171
1050,190,2,94
1050,190,142,189
1050,190,89,1102
1050,200,2,179
1050,200,142,158
1050,200,89,66
1050,210,2,98
