1,900,175,49,4709
1,900,200,49,99
1,900,1,56,71
1,900,25,56,84
1,900,50,56,108
1,900,75,56,125
1,900,100,56,144
1,900,125,56,110
1,900,150,56,123
1,900,175,56,122
1,900,200,56,79
1,900,1,63,71
1,900,25,63,88
1,900,50,63,102
1,900,75,63,117
1,900,100,63,116
1,900,125,63,110
1,900,150,63,129
1,900,175,63,7721
1,900,200,63,73
1,900,1,70,71
1,900,25,70,72
1,900,50,70,108
1,900,75,70,119
1,900,100,70,97
1,900,125,70,110
1,900,150,70,127
1,900,175,70,128
1,900,200,70,73
1,1200,1,1,174
1,1200,25,1,1701
1,1200,50,1,875
1,1200,75,1,4031
1,1200,100,1,881
1,1200,125,1,2547
1,1200,150,1,2917
1,1200,175,1,3451
1,1200,200,1,932
1,1200,1,7,65
1,1200,25,7,1079
1,1200,50,7,804
1,1200,75,7,640
1,1200,100,7,678
1,1200,125,7,734
1,1200,150,7,1480
1,1200,175,7,1471
1,1200,200,7,696
1,1200,1,14,81
1,1200,25,14,2759
1,1200,50,14,3013
1,1200,75,14,1424
1,1200,100,14,777
1,1200,125,14,696
1,1200,150,14,673
1,1200,175,14,698
1,1200,200,14,1660
1,1200,1,21,65
1,1200,25,21,101
1,1200,50,21,1082
1,1200,75,21,727
1,1200,100,21,635
1,1200,125,21,2609
1,1200,150,21,3125
1,1200,175,21,1444
1,1200,200,21,667
1,1200,1,28,71
1,1200,25,28,112
1,1200,50,28,177
1,1200,75,28,133
1,1200,100,28,1239
1,1200,125,28,897
1,1200,150,28,827
1,1200,175,28,1123
1,1200,200,28,1398
1,1200,1,35,64
1,1200,25,35,149
1,1200,50,35,131
1,1200,75,35,73
1,1200,100,35,231
1,1200,125,35,4183
1,1200,150,35,1245
1,1200,175,35,1550
1,1200,200,35,1635
1,1200,1,42,71
1,1200,25,42,119
1,1200,50,42,164
1,1200,75,42,79
1,1200,100,42,2386
1,1200,125,42,91
1,1200,150,42,2123
1,1200,175,42,1394
1,1200,200,42,2134
1,1200,1,49,69
1,1200,25,49,107
1,1200,50,49,104
1,1200,75,49,85
1,1200,100,49,148
1,1200,125,49,80
1,1200,150,49,843
1,1200,175,49,175
1,1200,200,49,168
1,1200,1,56,69
1,1200,25,56,102
1,1200,50,56,104
1,1200,75,56,72
1,1200,100,56,123
1,1200,125,56,90
1,1200,150,56,239
1,1200,175,56,126
1,1200,200,56,136
1,1200,1,63,71
1,1200,25,63,121
1,1200,50,63,100
1,1200,75,63,79
1,1200,100,63,201
1,1200,125,63,86
1,1200,150,63,9760
1,1200,175,63,139
1,1200,200,63,129
1,1200,1,70,71
1,1200,25,70,93
1,1200,50,70,71
1,1200,75,70,71
1,1200,100,70,105
1,1200,125,70,76
1,1200,150,70,122
1,1200,175,70,122
1,1200,200,70,143
1,1500,1,1,158
1,1500,25,1,1528
1,1500,50,1,776
1,1500,75,1,802
1,1500,100,1,893
1,1500,125,1,1106
1,1500,150,1,3883
1,1500,175,1,1764
1,1500,200,1,886
1,1500,1,7,86
1,1500,25,7,2655
1,1500,50,7,885
1,1500,75,7,2420
1,1500,100,7,827
1,1500,125,7,1428
1,1500,150,7,761
1,1500,175,7,1520
1,1500,200,7,3458
1,1500,1,14,70
1,1500,25,14,394
1,1500,50,14,850
1,1500,75,14,2439
1,1500,100,14,792
1,1500,125,14,1579
1,1500,150,14,785
1,1500,175,14,693
1,1500,200,14,1452
1,1500,1,21,68
1,1500,25,21,129
1,1500,50,21,3038
1,1500,75,21,890
1,1500,100,21,690
1,1500,125,21,1358
1,1500,150,21,679
1,1500,175,21,1103
1,1500,200,21,2685
1,1500,1,28,69
1,1500,25,28,117
1,1500,50,28,160
1,1500,75,28,7447
1,1500,100,28,3087
1,1500,125,28,594
1,1500,150,28,844
1,1500,175,28,720
1,1500,200,28,710
1,1500,1,35,70
1,1500,25,35,104
1,1500,50,35,102
1,1500,75,35,261
1,1500,100,35,796
1,1500,125,35,671
1,1500,150,35,1981
1,1500,175,35,1239
1,1500,200,35,1275
1,1500,1,42,69
1,1500,25,42,86
1,1500,50,42,210
1,1500,75,42,165
1,1500,100,42,2652
1,1500,125,42,1351
1,1500,150,42,859
1,1500,175,42,2081
1,1500,200,42,824
1,1500,1,49,70
1,1500,25,49,87
1,1500,50,49,96
1,1500,75,49,140
1,1500,100,49,114
1,1500,125,49,110
1,1500,150,49,2036
1,1500,175,49,130
1,1500,200,49,112
1,1500,1,56,69
1,1500,25,56,95
1,1500,50,56,108
1,1500,75,56,101
1,1500,100,56,126
1,1500,125,56,118
1,1500,150,56,126
1,1500,175,56,105
1,1500,200,56,126
1,1500,1,63,70
1,1500,25,63,96
1,1500,50,63,107
1,1500,75,63,111
1,1500,100,63,104
1,1500,125,63,99
1,1500,150,63,134
1,1500,175,63,106
1,1500,200,63,113
1,1500,1,70,70
1,1500,25,70,80
1,1500,50,70,71
1,1500,75,70,122
1,1500,100,70,97
1,1500,125,70,72
1,1500,150,70,126
1,1500,175,70,107
1,1500,200,70,95
1,1800,1,1,126
1,1800,25,1,1698
1,1800,50,1,859
1,1800,75,1,3106
1,1800,100,1,1841
1,1800,125,1,4542
1,1800,150,1,2956
1,1800,175,1,2119
1,1800,200,1,1599
1,1800,1,7,81
1,1800,25,7,940
1,1800,50,7,1156
1,1800,75,7,772
1,1800,100,7,797
1,1800,125,7,778
1,1800,150,7,770
1,1800,175,7,744
1,1800,200,7,775
1,1800,1,14,70
1,1800,25,14,9200
1,1800,50,14,2376
1,1800,75,14,3379
1,1800,100,14,1645
1,1800,125,14,2559
1,1800,150,14,781
1,1800,175,14,1473
1,1800,200,14,798
1,1800,1,21,69
1,1800,25,21,119
1,1800,50,21,6993
1,1800,75,21,1401
1,1800,100,21,979
1,1800,125,21,1355
1,1800,150,21,710
1,1800,175,21,754
1,1800,200,21,684
1,1800,1,28,70
1,1800,25,28,100
1,1800,50,28,5640
1,1800,75,28,143
1,1800,100,28,2010
1,1800,125,28,1412
1,1800,150,28,659
1,1800,175,28,708
1,1800,200,28,744
1,1800,1,35,69
1,1800,25,35,71
1,1800,50,35,144
1,1800,75,35,8662
1,1800,100,35,820
1,1800,125,35,2066
1,1800,150,35,1703
1,1800,175,35,632
1,1800,200,35,647
1,1800,1,42,70
1,1800,25,42,138
1,1800,50,42,150
1,1800,75,42,122
1,1800,100,42,6660
1,1800,125,42,1632
1,1800,150,42,1234
1,1800,175,42,4363
1,1800,200,42,2909
1,1800,1,49,69
1,1800,25,49,108
1,1800,50,49,96
1,1800,75,49,127
1,1800,100,49,98
1,1800,125,49,113
1,1800,150,49,730
1,1800,175,49,79
1,1800,200,49,974
1,1800,1,56,70
1,1800,25,56,125
1,1800,50,56,121
1,1800,75,56,107
1,1800,100,56,125
1,1800,125,56,6523
1,1800,150,56,123
1,1800,175,56,128
1,1800,200,56,121
1,1800,1,63,69
1,1800,25,63,108
1,1800,50,63,121
1,1800,75,63,107
1,1800,100,63,128
1,1800,125,63,125
1,1800,150,63,141
1,1800,175,63,86
1,1800,200,63,3045
1,1800,1,70,69
1,1800,25,70,71
1,1800,50,70,71
1,1800,75,70,71
1,1800,100,70,71
1,1800,125,70,80
1,1800,150,70,71
1,1800,175,70,76
1,1800,200,70,122
1,2100,1,1,102
1,2100,25,1,721
1,2100,50,1,1745
1,2100,75,1,1075
1,2100,100,1,907
1,2100,125,1,2743
1,2100,150,1,880
1,2100,175,1,1608
1,2100,200,1,1650
1,2100,1,7,73
1,2100,25,7,4376
1,2100,50,7,729
1,2100,75,7,2038
1,2100,100,7,3420
1,2100,125,7,1516
1,2100,150,7,2841
1,2100,175,7,750
1,2100,200,7,753
1,2100,1,14,70
1,2100,25,14,162
1,2100,50,14,1079
1,2100,75,14,654
1,2100,100,14,1248
1,2100,125,14,856
1,2100,150,14,812
1,2100,175,14,777
1,2100,200,14,712
1,2100,1,21,68
1,2100,25,21,122
1,2100,50,21,2871
1,2100,75,21,2570
1,2100,100,21,2146
1,2100,125,21,778
1,2100,150,21,650
1,2100,175,21,725
1,2100,200,21,736
1,2100,1,28,69
1,2100,25,28,131
1,2100,50,28,2322
1,2100,75,28,3416
1,2100,100,28,1242
1,2100,125,28,2917
1,2100,150,28,746
1,2100,175,28,800
1,2100,200,28,609
1,2100,1,35,69
1,2100,25,35,104
1,2100,50,35,143
1,2100,75,35,9725
1,2100,100,35,4972
1,2100,125,35,1826
1,2100,150,35,648
1,2100,175,35,3189
1,2100,200,35,1499
1,2100,1,42,69
1,2100,25,42,104
1,2100,50,42,131
1,2100,75,42,203
1,2100,100,42,4678
1,2100,125,42,725
1,2100,150,42,1835
1,2100,175,42,2345
1,2100,200,42,682
1,2100,1,49,70
1,2100,25,49,104
1,2100,50,49,119
1,2100,75,49,117
1,2100,100,49,106
1,2100,125,49,111
1,2100,150,49,128
1,2100,175,49,1175
1,2100,200,49,4334
1,2100,1,56,70
1,2100,25,56,86
1,2100,50,56,118
1,2100,75,56,112
1,2100,100,56,110
1,2100,125,56,99
1,2100,150,56,122
1,2100,175,56,129
1,2100,200,56,100
1,2100,1,63,70
1,2100,25,63,91
1,2100,50,63,118
1,2100,75,63,107
1,2100,100,63,106
1,2100,125,63,98
1,2100,150,63,130
1,2100,175,63,124
1,2100,200,63,176
1,2100,1,70,70
1,2100,25,70,71
1,2100,50,70,71
1,2100,75,70,108
1,2100,100,70,106
1,2100,125,70,99
1,2100,150,70,97
1,2100,175,70,152
1,2100,200,70,118
1,2400,1,1,152
1,2400,25,1,723
1,2400,50,1,736
1,2400,75,1,991
1,2400,100,1,1809
1,2400,125,1,2345
1,2400,150,1,2366
1,2400,175,1,829
1,2400,200,1,3026
1,2400,1,7,71
1,2400,25,7,811
1,2400,50,7,699
1,2400,75,7,907
1,2400,100,7,2929
1,2400,125,7,763
1,2400,150,7,734
1,2400,175,7,1659
1,2400,200,7,763
1,2400,1,14,83
1,2400,25,14,132
1,2400,50,14,731
1,2400,75,14,720
1,2400,100,14,3438
1,2400,125,14,793
1,2400,150,14,1660
1,2400,175,14,5285
1,2400,200,14,1462
1,2400,1,21,71
1,2400,25,21,83
1,2400,50,21,164
1,2400,75,21,2671
1,2400,100,21,643
1,2400,125,21,1091
1,2400,150,21,4168
1,2400,175,21,1407
1,2400,200,21,821
1,2400,1,28,71
1,2400,25,28,103
1,2400,50,28,141
1,2400,75,28,2486
1,2400,100,28,1010
1,2400,125,28,2178
1,2400,150,28,736
1,2400,175,28,1275
1,2400,200,28,732
1,2400,1,35,70
1,2400,25,35,103
1,2400,50,35,120
1,2400,75,35,2902
1,2400,100,35,5730
1,2400,125,35,2653
1,2400,150,35,1077
1,2400,175,35,1666
1,2400,200,35,688
1,2400,1,42,71
1,2400,25,42,103
1,2400,50,42,104
1,2400,75,42,10228
1,2400,100,42,2933
1,2400,125,42,10510
1,2400,150,42,2207
1,2400,175,42,2585
1,2400,200,42,655
1,2400,1,49,71
1,2400,25,49,85
1,2400,50,49,165
1,2400,75,49,122
1,2400,100,49,119
1,2400,125,49,382
1,2400,150,49,1650
1,2400,175,49,3662
1,2400,200,49,3503
1,2400,1,56,71
1,2400,25,56,95
1,2400,50,56,144
1,2400,75,56,108
1,2400,100,56,107
1,2400,125,56,6073
1,2400,150,56,104
1,2400,175,56,144
1,2400,200,56,2030
1,2400,1,63,71
1,2400,25,63,87
1,2400,50,63,104
1,2400,75,63,108
1,2400,100,63,113
1,2400,125,63,122
1,2400,150,63,111
1,2400,175,63,6294
1,2400,200,63,112
1,2400,1,70,71
1,2400,25,70,70
1,2400,50,70,104
1,2400,75,70,86
1,2400,100,70,71
1,2400,125,70,71
1,2400,150,70,75
1,2400,175,70,104
1,2400,200,70,105
1,2700,1,1,128
1,2700,25,1,781
1,2700,50,1,879
1,2700,75,1,1008
1,2700,100,1,870
1,2700,125,1,2441
1,2700,150,1,2518
1,2700,175,1,3056
1,2700,200,1,2501
1,2700,1,7,81
1,2700,25,7,664
1,2700,50,7,649
1,2700,75,7,759
1,2700,100,7,739
1,2700,125,7,644
1,2700,150,7,855
1,2700,175,7,767
1,2700,200,7,763
1,2700,1,14,92
1,2700,25,14,149
1,2700,50,14,734
1,2700,75,14,1198
1,2700,100,14,1809
1,2700,125,14,662
1,2700,150,14,692
1,2700,175,14,761
1,2700,200,14,870
1,2700,1,21,68
1,2700,25,21,111
1,2700,50,21,2071
1,2700,75,21,2843
1,2700,100,21,2732
1,2700,125,21,794
1,2700,150,21,1553
1,2700,175,21,678
1,2700,200,21,638
1,2700,1,28,68
1,2700,25,28,105
1,2700,50,28,6922
1,2700,75,28,5858
1,2700,100,28,886
1,2700,125,28,858
1,2700,150,28,867
1,2700,175,28,1536
1,2700,200,28,823
1,2700,1,35,56
1,2700,25,35,108
1,2700,50,35,305
1,2700,75,35,3533
1,2700,100,35,1333
1,2700,125,35,3550
1,2700,150,35,1570
1,2700,175,35,2577
1,2700,200,35,663
1,2700,1,42,69
1,2700,25,42,106
1,2700,50,42,103
1,2700,75,42,102
1,2700,100,42,5132
1,2700,125,42,695
1,2700,150,42,2475
1,2700,175,42,1215
1,2700,200,42,2531
1,2700,1,49,68
1,2700,25,49,85
1,2700,50,49,103
1,2700,75,49,88
1,2700,100,49,116
1,2700,125,49,1431
1,2700,150,49,122
1,2700,175,49,1823
1,2700,200,49,2722
1,2700,1,56,56
1,2700,25,56,106
1,2700,50,56,103
1,2700,75,56,93
1,2700,100,56,122
1,2700,125,56,126
1,2700,150,56,124
1,2700,175,56,120
1,2700,200,56,127
1,2700,1,63,56
1,2700,25,63,102
1,2700,50,63,103
1,2700,75,63,93
1,2700,100,63,122
1,2700,125,63,118
1,2700,150,63,131
1,2700,175,63,122
1,2700,200,63,132
1,2700,1,70,56
1,2700,25,70,70
1,2700,50,70,70
1,2700,75,70,93
1,2700,100,70,122
1,2700,125,70,103
1,2700,150,70,124
1,2700,175,70,78
1,2700,200,70,126
1,3000,1,1,105
1,3000,25,1,712
1,3000,50,1,954
1,3000,75,1,1900
1,3000,100,1,944
1,3000,125,1,1603
1,3000,150,1,2867
1,3000,175,1,787
1,3000,200,1,2325
1,3000,1,7,74
1,3000,25,7,1182
1,3000,50,7,608
1,3000,75,7,682
1,3000,100,7,1505
1,3000,125,7,595
1,3000,150,7,632
1,3000,175,7,600
1,3000,200,7,735
1,3000,1,14,70
1,3000,25,14,259
1,3000,50,14,725
1,3000,75,14,641
1,3000,100,14,716
1,3000,125,14,2838
1,3000,150,14,3575
1,3000,175,14,1631
1,3000,200,14,768
1,3000,1,21,71
1,3000,25,21,105
1,3000,50,21,4947
1,3000,75,21,5041
1,3000,100,21,2435
1,3000,125,21,763
1,3000,150,21,1500
1,3000,175,21,712
1,3000,200,21,706
1,3000,1,28,71
1,3000,25,28,101
1,3000,50,28,243
1,3000,75,28,4218
1,3000,100,28,1581
1,3000,125,28,2582
1,3000,150,28,620
1,3000,175,28,667
1,3000,200,28,679
1,3000,1,35,71
1,3000,25,35,106
1,3000,50,35,103
1,3000,75,35,2888
1,3000,100,35,1475
1,3000,125,35,2955
1,3000,150,35,2044
1,3000,175,35,546
1,3000,200,35,758
1,3000,1,42,71
1,3000,25,42,105
1,3000,50,42,483
1,3000,75,42,3593
1,3000,100,42,106
1,3000,125,42,1024
1,3000,150,42,1002
1,3000,175,42,666
1,3000,200,42,797
1,3000,1,49,71
1,3000,25,49,95
1,3000,50,49,108
1,3000,75,49,105
1,3000,100,49,1309
1,3000,125,49,2161
1,3000,150,49,105
1,3000,175,49,1632
1,3000,200,49,123
1,3000,1,56,70
1,3000,25,56,97
1,3000,50,56,108
1,3000,75,56,105
1,3000,100,56,97
1,3000,125,56,104
1,3000,150,56,104
1,3000,175,56,124
1,3000,200,56,2771
1,3000,1,63,71
1,3000,25,63,89
1,3000,50,63,108
1,3000,75,63,116
1,3000,100,63,134
1,3000,125,63,103
1,3000,150,63,133
1,3000,175,63,152
1,3000,200,63,135
1,3000,1,70,71
1,3000,25,70,71
1,3000,50,70,71
1,3000,75,70,71
1,3000,100,70,99
1,3000,125,70,72
1,3000,150,70,105
1,3000,175,70,74
1,3000,200,70,122
1,3300,1,1,150
1,3300,25,1,1647
1,3300,50,1,668
1,3300,75,1,977
1,3300,100,1,925
1,3300,125,1,2102
1,3300,150,1,2200
1,3300,175,1,1961
1,3300,200,1,3885
1,3300,1,7,65
1,3300,25,7,1753
1,3300,50,7,655
1,3300,75,7,615
1,3300,100,7,793
1,3300,125,7,716
1,3300,150,7,697
1,3300,175,7,1745
1,3300,200,7,687
1,3300,1,14,82
1,3300,25,14,121
1,3300,50,14,1832
1,3300,75,14,746
1,3300,100,14,1242
1,3300,125,14,615
1,3300,150,14,640
1,3300,175,14,786
1,3300,200,14,764
1,3300,1,21,65
1,3300,25,21,403
1,3300,50,21,9597
1,3300,75,21,1241
1,3300,100,21,746
1,3300,125,21,623
1,3300,150,21,1491
1,3300,175,21,599
1,3300,200,21,753
1,3300,1,28,70
1,3300,25,28,111
1,3300,50,28,313
1,3300,75,28,771
1,3300,100,28,4128
1,3300,125,28,1664
1,3300,150,28,2345
1,3300,175,28,698
1,3300,200,28,710
1,3300,1,35,69
1,3300,25,35,70
1,3300,50,35,111
1,3300,75,35,1839
1,3300,100,35,1446
1,3300,125,35,1290
1,3300,150,35,1166
1,3300,175,35,1989
1,3300,200,35,629
1,3300,1,42,68
1,3300,25,42,99
1,3300,50,42,121
1,3300,75,42,3515
1,3300,100,42,1912
1,3300,125,42,702
1,3300,150,42,2814
1,3300,175,42,3502
1,3300,200,42,557
1,3300,1,49,56
1,3300,25,49,107
1,3300,50,49,105
1,3300,75,49,121
1,3300,100,49,103
1,3300,125,49,107
1,3300,150,49,1542
1,3300,175,49,1552
1,3300,200,49,4481
1,3300,1,56,68
1,3300,25,56,79
1,3300,50,56,107
1,3300,75,56,122
1,3300,100,56,134
1,3300,125,56,124
1,3300,150,56,133
1,3300,175,56,164
1,3300,200,56,109
1,3300,1,63,68
1,3300,25,63,96
1,3300,50,63,107
1,3300,75,63,120
1,3300,100,63,127
1,3300,125,63,123
1,3300,150,63,136
1,3300,175,63,128
1,3300,200,63,3342
1,3300,1,70,68
1,3300,25,70,70
1,3300,50,70,107
1,3300,75,70,71
1,3300,100,70,71
1,3300,125,70,124
1,3300,150,70,90
1,3300,175,70,71
1,3300,200,70,107
1,3600,1,1,112
1,3600,25,1,747
1,3600,50,1,699
1,3600,75,1,1971
1,3600,100,1,836
1,3600,125,1,1614
1,3600,150,1,1680
1,3600,175,1,1972
1,3600,200,1,2789
1,3600,1,7,78
1,3600,25,7,664
1,3600,50,7,3242
1,3600,75,7,1588
1,3600,100,7,1466
1,3600,125,7,625
1,3600,150,7,1293
1,3600,175,7,651
1,3600,200,7,751
1,3600,1,14,70
1,3600,25,14,124
1,3600,50,14,3577
1,3600,75,14,587
1,3600,100,14,712
1,3600,125,14,733
1,3600,150,14,1273
1,3600,175,14,718
1,3600,200,14,1333
1,3600,1,21,70
1,3600,25,21,107
1,3600,50,21,10150
1,3600,75,21,6984
1,3600,100,21,699
1,3600,125,21,810
1,3600,150,21,627
1,3600,175,21,699
1,3600,200,21,1497
1,3600,1,28,70
1,3600,25,28,236
1,3600,50,28,195
1,3600,75,28,6194
1,3600,100,28,3808
1,3600,125,28,618
1,3600,150,28,689
1,3600,175,28,1485
1,3600,200,28,1958
1,3600,1,35,70
1,3600,25,35,107
1,3600,50,35,138
1,3600,75,35,239
1,3600,100,35,12467
1,3600,125,35,3738
1,3600,150,35,1515
1,3600,175,35,685
1,3600,200,35,1287
1,3600,1,42,69
1,3600,25,42,106
1,3600,50,42,175
1,3600,75,42,150
1,3600,100,42,2025
1,3600,125,42,2302
1,3600,150,42,1859
1,3600,175,42,4810
1,3600,200,42,1479
1,3600,1,49,83
1,3600,25,49,87
1,3600,50,49,104
1,3600,75,49,119
1,3600,100,49,149
1,3600,125,49,160
1,3600,150,49,932
1,3600,175,49,133
1,3600,200,49,1128
1,3600,1,56,70
1,3600,25,56,95
1,3600,50,56,104
1,3600,75,56,119
1,3600,100,56,104
1,3600,125,56,120
1,3600,150,56,137
1,3600,175,56,138
1,3600,200,56,122
1,3600,1,63,70
1,3600,25,63,115
1,3600,50,63,104
1,3600,75,63,119
1,3600,100,63,119
1,3600,125,63,121
1,3600,150,63,139
